C,Si,Mn,Ni,Cr,Mo,V,Cu,W,Al,Ti,Nb,N,Co,P,S,AT (K),Ms (K)
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,1663,693.64
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,1653,693.66
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,1643,693.67
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,1633,693.69
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,1623,693.7
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,1613,693.71
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,1603,693.72
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,1593,693.72
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,1583,693.73
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,1573,693.74
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,1563,693.75
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,1553,693.75
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,1543,693.76
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,1533,693.76
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,1523,693.77
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,1513,693.77
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,1503,693.77
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,1493,693.78
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,1483,693.78
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,1473,693.78
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,1463,693.78
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,1453,693.78
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,1443,693.79
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,1433,693.79
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,1423,693.79
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,1413,693.79
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,1403,693.79
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,1393,693.79
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,1383,693.79
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,1373,693.79
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,1363,693.89
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,1353,694.04
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,1343,694.19
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,1333,694.32
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,1323,694.45
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,1313,694.61
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,1303,694.79
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,1293,694.94
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,1283,695.09
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,1273,695.22
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,1263,695.34
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,1253,695.45
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,1243,695.55
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,1233,695.64
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,1223,695.72
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,1213,695.79
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,1203,695.86
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,1193,695.92
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,1183,695.97
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,1173,696.02
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,1163,696.07
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,1153,696.12
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,1143,696.16
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,1133,696.2
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,1123,696.25
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,1113,696.3
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,1103,696.35
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,1093,695.51
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,1083,685.51
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,1073,673.45
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,1063,659.76
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,1053,644.65
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,1043,628.15
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,1033,610.25
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,1023,590.87
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,1013,569.85
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,1003,546.73
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,993,521.16
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,983,493.04
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,973,462.23
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,963,428.56
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,953,391.84
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,943,351.84
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,933,308.32
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,923,261
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,913,209.55
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,903,154.99
0.04,0.1,2.5,0,0,0,0.1,0,0,0.02,0,0,0.01,0,0.02,0.02,893,100.11
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,1743,683.62
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,1733,691.51
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,1723,698.91
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,1713,702.07
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,1703,702.07
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,1693,702.07
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,1683,702.07
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,1673,702.08
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,1663,702.1
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,1653,702.12
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,1643,702.13
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,1633,702.15
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,1623,702.16
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,1613,702.17
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,1603,702.18
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,1593,702.19
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,1583,702.2
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,1573,702.21
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,1563,702.22
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,1553,702.22
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,1543,702.23
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,1533,702.23
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,1523,702.24
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,1513,702.24
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,1503,702.25
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,1493,702.25
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,1483,702.25
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,1473,702.25
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,1463,702.26
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,1453,702.26
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,1443,702.26
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,1433,702.26
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,1423,702.26
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,1413,702.26
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,1403,702.41
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,1393,702.6
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,1383,702.78
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,1373,702.94
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,1363,703.09
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,1353,703.23
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,1343,703.36
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,1333,703.47
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,1323,703.58
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,1313,703.68
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,1303,703.78
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,1293,703.86
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,1283,703.95
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,1273,704.03
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,1263,704.1
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,1253,704.18
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,1243,704.26
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,1233,704.34
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,1223,704.42
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,1213,704.51
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,1203,704.61
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,1193,704.73
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,1183,704.86
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,1173,705.02
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,1163,705.21
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,1153,705.43
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,1143,705.71
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,1133,706.05
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,1123,706.46
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,1113,702.21
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,1103,693.56
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,1093,683.6
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,1083,672.44
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,1073,660.09
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,1063,646.52
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,1053,631.66
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,1043,615.41
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,1033,597.65
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,1023,578.25
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,1013,557.08
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,1003,533.89
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,993,508.19
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,983,479.88
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,973,448.85
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,963,414.99
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,953,378.13
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,943,338.12
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,933,294.78
0.06,0.3,2,0,0,0.01,0.25,0,0,0.02,0,0,0.008,0,0.01,0.003,923,247.88
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,1743,682.22
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,1733,689.96
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,1723,697.23
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,1713,702.07
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,1703,702.07
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,1693,702.07
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,1683,702.07
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,1673,702.09
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,1663,702.1
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,1653,702.12
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,1643,702.14
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,1633,702.15
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,1623,702.16
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,1613,702.17
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,1603,702.18
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,1593,702.19
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,1583,702.2
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,1573,702.21
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,1563,702.22
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,1553,702.22
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,1543,702.23
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,1533,702.23
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,1523,702.24
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,1513,702.24
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,1503,702.25
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,1493,702.25
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,1483,702.25
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,1473,702.29
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,1463,702.46
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,1453,702.62
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,1443,702.78
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,1433,702.91
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,1423,703.04
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,1413,703.16
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,1403,703.26
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,1393,703.36
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,1383,703.45
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,1373,703.53
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,1363,703.6
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,1353,703.67
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,1343,703.72
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,1333,703.78
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,1323,703.82
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,1313,703.86
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,1303,703.9
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,1293,703.93
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,1283,703.96
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,1273,703.99
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,1263,704.01
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,1253,704.03
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,1243,704.04
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,1233,704.06
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,1223,704.07
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,1213,704.08
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,1203,704.09
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,1193,704.1
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,1183,704.11
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,1173,704.11
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,1163,704.12
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,1153,704.12
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,1143,704.22
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,1133,704.76
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,1123,702.77
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,1113,695.6
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,1103,687.19
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,1093,677.57
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,1083,666.76
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,1073,654.73
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,1063,641.45
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,1053,626.87
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,1043,610.9
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,1033,593.43
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,1023,574.33
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,1013,553.45
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,1003,530.44
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,993,504.87
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,983,476.63
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,973,445.62
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,963,411.71
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,953,374.76
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,943,334.64
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,933,291.17
0.06,0.3,2,0,0,0.01,0.25,0,0,0.08,0,0,0.008,0,0.01,0.003,923,244.14
0.06,0.3,2,0,0,0.01,0.8,0,0,0.04,0,0,0.008,0,0.01,0.003,1733,670.94
0.06,0.3,2,0,0,0.01,0.8,0,0,0.04,0,0,0.008,0,0.01,0.003,1723,677.6
0.06,0.3,2,0,0,0.01,0.8,0,0,0.04,0,0,0.008,0,0.01,0.003,1713,683.78
0.06,0.3,2,0,0,0.01,0.8,0,0,0.04,0,0,0.008,0,0.01,0.003,1703,689.46
0.06,0.3,2,0,0,0.01,0.8,0,0,0.04,0,0,0.008,0,0.01,0.003,1693,694.6
0.06,0.3,2,0,0,0.01,0.8,0,0,0.04,0,0,0.008,0,0.01,0.003,1683,699.14
0.06,0.3,2,0,0,0.01,0.8,0,0,0.04,0,0,0.008,0,0.01,0.003,1673,702.09
0.06,0.3,2,0,0,0.01,0.8,0,0,0.04,0,0,0.008,0,0.01,0.003,1663,702.11
0.06,0.3,2,0,0,0.01,0.8,0,0,0.04,0,0,0.008,0,0.01,0.003,1653,702.13
