Fe,Co,Ni,Al,Si,Cr,Nb,Mo,Ti,Cu,Mn,Zr,V,C,T,"phase (SS=0, SS+IM=1)"
25,25,25,25,0,0,0,0,0,0,0,0,0,0,720,0
25,25,25,25,0,0,0,0,0,0,0,0,0,0,750,0
25,25,25,25,0,0,0,0,0,0,0,0,0,0,780,0
25,25,25,25,0,0,0,0,0,0,0,0,0,0,810,0
25,25,25,25,0,0,0,0,0,0,0,0,0,0,840,0
25,25,25,25,0,0,0,0,0,0,0,0,0,0,870,0
25,25,25,25,0,0,0,0,0,0,0,0,0,0,900,0
25,25,25,25,0,0,0,0,0,0,0,0,0,0,930,0
25,25,25,25,0,0,0,0,0,0,0,0,0,0,960,0
25,25,25,25,0,0,0,0,0,0,0,0,0,0,990,0
33,33,33,0,1,0,0,0,0,0,0,0,0,0,25,0
33,33,33,0,1,0,0,0,0,0,0,0,0,0,30,0
33,33,33,0,1,0,0,0,0,0,0,0,0,0,60,0
33,33,33,0,1,0,0,0,0,0,0,0,0,0,90,0
33,33,33,0,1,0,0,0,0,0,0,0,0,0,120,0
33,33,33,0,1,0,0,0,0,0,0,0,0,0,150,0
33,33,33,0,1,0,0,0,0,0,0,0,0,0,180,0
33,33,33,0,1,0,0,0,0,0,0,0,0,0,210,0
33,33,33,0,1,0,0,0,0,0,0,0,0,0,240,0
33,33,33,0,1,0,0,0,0,0,0,0,0,0,270,0
33,33,33,0,1,0,0,0,0,0,0,0,0,0,300,0
33,33,33,0,1,0,0,0,0,0,0,0,0,0,330,0
33,33,33,0,1,0,0,0,0,0,0,0,0,0,360,0
33,33,33,0,1,0,0,0,0,0,0,0,0,0,390,0
33,33,33,0,1,0,0,0,0,0,0,0,0,0,420,0
33,33,33,0,1,0,0,0,0,0,0,0,0,0,450,0
33,33,33,0,1,0,0,0,0,0,0,0,0,0,480,0
33,33,33,0,1,0,0,0,0,0,0,0,0,0,510,0
33,33,33,0,1,0,0,0,0,0,0,0,0,0,540,0
33,33,33,0,1,0,0,0,0,0,0,0,0,0,570,0
33,33,33,0,1,0,0,0,0,0,0,0,0,0,600,0
33,33,33,0,1,0,0,0,0,0,0,0,0,0,630,0
33,33,33,0,1,0,0,0,0,0,0,0,0,0,660,0
33,33,33,0,1,0,0,0,0,0,0,0,0,0,690,0
33,33,33,0,1,0,0,0,0,0,0,0,0,0,720,0
33,33,33,0,1,0,0,0,0,0,0,0,0,0,750,0
33,33,33,0,1,0,0,0,0,0,0,0,0,0,780,0
33,33,33,0,1,0,0,0,0,0,0,0,0,0,810,0
33,33,33,0,1,0,0,0,0,0,0,0,0,0,840,0
33,33,33,0,1,0,0,0,0,0,0,0,0,0,870,0
33,33,33,0,1,0,0,0,0,0,0,0,0,0,900,0
33,33,33,0,1,0,0,0,0,0,0,0,0,0,930,0
33,33,33,0,1,0,0,0,0,0,0,0,0,0,960,0
33,33,33,0,1,0,0,0,0,0,0,0,0,0,990,0
33,33,33,0,1,0,0,0,0,0,0,0,0,0,1020,0
33,33,33,0,1,0,0,0,0,0,0,0,0,0,1050,0
33,33,33,0,1,0,0,0,0,0,0,0,0,0,1080,0
33,33,33,0,1,0,0,0,0,0,0,0,0,0,1110,0
33,33,33,0,1,0,0,0,0,0,0,0,0,0,1140,0
33,33,33,0,1,0,0,0,0,0,0,0,0,0,1170,0
33,33,33,0,1,0,0,0,0,0,0,0,0,0,1200,0
33,33,33,0,1,0,0,0,0,0,0,0,0,0,1230,0
33,33,33,0,1,0,0,0,0,0,0,0,0,0,1260,0
33,33,33,0,1,0,0,0,0,0,0,0,0,0,1290,0
33,33,33,0,1,0,0,0,0,0,0,0,0,0,1320,0
33,33,33,0,1,0,0,0,0,0,0,0,0,0,1350,0
33,33,33,0,1,0,0,0,0,0,0,0,0,0,1380,0
30,30,30,0,10,0,0,0,0,0,0,0,0,0,25,0
30,30,30,0,10,0,0,0,0,0,0,0,0,0,30,0
30,30,30,0,10,0,0,0,0,0,0,0,0,0,79.2,0
30,30,30,0,10,0,0,0,0,0,0,0,0,0,128.4,0
30,30,30,0,10,0,0,0,0,0,0,0,0,0,177.6,0
30,30,30,0,10,0,0,0,0,0,0,0,0,0,226.8,0
30,30,30,0,10,0,0,0,0,0,0,0,0,0,276,0
30,30,30,0,10,0,0,0,0,0,0,0,0,0,325.2,0
30,30,30,0,10,0,0,0,0,0,0,0,0,0,374.4,0
30,30,30,0,10,0,0,0,0,0,0,0,0,0,423.6,0
30,30,30,0,10,0,0,0,0,0,0,0,0,0,472.8,0
30,30,30,0,10,0,0,0,0,0,0,0,0,0,522,0
30,30,30,0,10,0,0,0,0,0,0,0,0,0,571.2,0
30,30,30,0,10,0,0,0,0,0,0,0,0,0,620.4,0
30,30,30,0,10,0,0,0,0,0,0,0,0,0,669.6,0
30,30,30,0,10,0,0,0,0,0,0,0,0,0,718.8,0
30,30,30,0,10,0,0,0,0,0,0,0,0,0,768,0
30,30,30,0,10,0,0,0,0,0,0,0,0,0,817.2,0
30,30,30,0,10,0,0,0,0,0,0,0,0,0,866.4,0
30,30,30,0,10,0,0,0,0,0,0,0,0,0,915.6,0
30,30,30,0,10,0,0,0,0,0,0,0,0,0,964.8,0
30,30,30,0,10,0,0,0,0,0,0,0,0,0,1014,0
30,30,30,0,10,0,0,0,0,0,0,0,0,0,1063.2,0
30,30,30,0,10,0,0,0,0,0,0,0,0,0,1112.4,0
30,30,30,0,10,0,0,0,0,0,0,0,0,0,1161.6,0
30,30,30,0,10,0,0,0,0,0,0,0,0,0,1210.8,0
30,30,30,0,10,0,0,0,0,0,0,0,0,0,1260,0
28,27,27,0,18,0,0,0,0,0,0,0,0,0,25,1
28,27,27,0,18,0,0,0,0,0,0,0,0,0,72,1
28,27,27,0,18,0,0,0,0,0,0,0,0,0,119,1
28,27,27,0,18,0,0,0,0,0,0,0,0,0,166,1
28,27,27,0,18,0,0,0,0,0,0,0,0,0,213,1
28,27,27,0,18,0,0,0,0,0,0,0,0,0,260,1
28,27,27,0,18,0,0,0,0,0,0,0,0,0,307,1
28,27,27,0,18,0,0,0,0,0,0,0,0,0,354,1
28,27,27,0,18,0,0,0,0,0,0,0,0,0,401,1
28,27,27,0,18,0,0,0,0,0,0,0,0,0,448,1
28,27,27,0,18,0,0,0,0,0,0,0,0,0,495,1
28,27,27,0,18,0,0,0,0,0,0,0,0,0,542,1
28,27,27,0,18,0,0,0,0,0,0,0,0,0,589,1
28,27,27,0,18,0,0,0,0,0,0,0,0,0,636,1
28,27,27,0,18,0,0,0,0,0,0,0,0,0,683,1
28,27,27,0,18,0,0,0,0,0,0,0,0,0,730,1
28,27,27,0,18,0,0,0,0,0,0,0,0,0,777,1
30,25,25,0,0,20,0,0,0,0,0,0,0,0,25,0
30,25,25,0,0,20,0,0,0,0,0,0,0,0,40,0
30,25,25,0,0,20,0,0,0,0,0,0,0,0,80,0
30,25,25,0,0,20,0,0,0,0,0,0,0,0,120,0
30,25,25,0,0,20,0,0,0,0,0,0,0,0,160,0
30,25,25,0,0,20,0,0,0,0,0,0,0,0,200,0
30,25,25,0,0,20,0,0,0,0,0,0,0,0,240,0
30,25,25,0,0,20,0,0,0,0,0,0,0,0,280,0
30,25,25,0,0,20,0,0,0,0,0,0,0,0,320,0
30,25,25,0,0,20,0,0,0,0,0,0,0,0,360,0
30,25,25,0,0,20,0,0,0,0,0,0,0,0,400,0
30,25,25,0,0,20,0,0,0,0,0,0,0,0,440,0
30,25,25,0,0,20,0,0,0,0,0,0,0,0,480,0
30,25,25,0,0,20,0,0,0,0,0,0,0,0,520,0
30,25,25,0,0,20,0,0,0,0,0,0,0,0,560,0
30,25,25,0,0,20,0,0,0,0,0,0,0,0,600,0
30,25,25,0,0,20,0,0,0,0,0,0,0,0,640,0
30,25,25,0,0,20,0,0,0,0,0,0,0,0,680,0
30,25,25,0,0,20,0,0,0,0,0,0,0,0,720,0
30,25,25,0,0,20,0,0,0,0,0,0,0,0,760,0
30,25,25,0,0,20,0,0,0,0,0,0,0,0,800,0
30,25,25,0,0,20,0,0,0,0,0,0,0,0,840,0
30,25,25,0,0,20,0,0,0,0,0,0,0,0,880,0
30,25,25,0,0,20,0,0,0,0,0,0,0,0,920,0
30,25,25,0,0,20,0,0,0,0,0,0,0,0,960,0
30,25,25,0,0,20,0,0,0,0,0,0,0,0,1000,0
30,25,25,0,0,20,0,0,0,0,0,0,0,0,1040,0
30,25,25,0,0,20,0,0,0,0,0,0,0,0,1080,0
30,25,25,0,0,20,0,0,0,0,0,0,0,0,1120,0
30,25,25,0,0,20,0,0,0,0,0,0,0,0,1160,0
30,25,25,0,0,20,0,0,0,0,0,0,0,0,1200,0
30,25,25,0,0,20,0,0,0,0,0,0,0,0,1240,0
30,25,25,0,0,20,0,0,0,0,0,0,0,0,1280,0
30,25,25,0,0,20,0,0,0,0,0,0,0,0,1320,0
30,25,25,0,0,20,0,0,0,0,0,0,0,0,1360,0
30,25,25,0,0,20,0,0,0,0,0,0,0,0,1400,0
30,30,30,0,0,10,0,0,0,0,0,0,0,0,25,0
30,30,30,0,0,10,0,0,0,0,0,0,0,0,70,0
30,30,30,0,0,10,0,0,0,0,0,0,0,0,115,0
30,30,30,0,0,10,0,0,0,0,0,0,0,0,160,0
30,30,30,0,0,10,0,0,0,0,0,0,0,0,205,0
30,30,30,0,0,10,0,0,0,0,0,0,0,0,250,0
30,30,30,0,0,10,0,0,0,0,0,0,0,0,295,0
30,30,30,0,0,10,0,0,0,0,0,0,0,0,340,0
30,30,30,0,0,10,0,0,0,0,0,0,0,0,385,0
30,30,30,0,0,10,0,0,0,0,0,0,0,0,430,0
30,30,30,0,0,10,0,0,0,0,0,0,0,0,475,0
30,30,30,0,0,10,0,0,0,0,0,0,0,0,520,0
30,30,30,0,0,10,0,0,0,0,0,0,0,0,565,0
30,30,30,0,0,10,0,0,0,0,0,0,0,0,610,0
30,30,30,0,0,10,0,0,0,0,0,0,0,0,655,0
30,30,30,0,0,10,0,0,0,0,0,0,0,0,700,0
30,30,30,0,0,10,0,0,0,0,0,0,0,0,745,0
30,30,30,0,0,10,0,0,0,0,0,0,0,0,790,0
30,30,30,0,0,10,0,0,0,0,0,0,0,0,835,0
30,30,30,0,0,10,0,0,0,0,0,0,0,0,880,0
30,30,30,0,0,10,0,0,0,0,0,0,0,0,925,0
30,30,30,0,0,10,0,0,0,0,0,0,0,0,970,0
30,30,30,0,0,10,0,0,0,0,0,0,0,0,1015,0
30,30,30,0,0,10,0,0,0,0,0,0,0,0,1060,0
30,30,30,0,0,10,0,0,0,0,0,0,0,0,1105,0
30,30,30,0,0,10,0,0,0,0,0,0,0,0,1150,0
30,30,30,0,0,10,0,0,0,0,0,0,0,0,1195,0
30,30,30,0,0,10,0,0,0,0,0,0,0,0,1240,0
30,30,30,0,0,10,0,0,0,0,0,0,0,0,1285,0
30,30,30,0,0,10,0,0,0,0,0,0,0,0,1330,0
30,30,30,0,0,10,0,0,0,0,0,0,0,0,1375,0
46,27,0,0,0,27,0,0,0,0,0,0,0,0,25,0
46,27,0,0,0,27,0,0,0,0,0,0,0,0,55,0
46,27,0,0,0,27,0,0,0,0,0,0,0,0,85,0
46,27,0,0,0,27,0,0,0,0,0,0,0,0,115,0
46,27,0,0,0,27,0,0,0,0,0,0,0,0,145,0
46,27,0,0,0,27,0,0,0,0,0,0,0,0,175,0
46,27,0,0,0,27,0,0,0,0,0,0,0,0,205,0
46,27,0,0,0,27,0,0,0,0,0,0,0,0,235,0
46,27,0,0,0,27,0,0,0,0,0,0,0,0,265,0
46,27,0,0,0,27,0,0,0,0,0,0,0,0,295,0
46,27,0,0,0,27,0,0,0,0,0,0,0,0,325,0
46,27,0,0,0,27,0,0,0,0,0,0,0,0,355,0
46,27,0,0,0,27,0,0,0,0,0,0,0,0,385,0
46,27,0,0,0,27,0,0,0,0,0,0,0,0,415,0
46,27,0,0,0,27,0,0,0,0,0,0,0,0,445,0
46,27,0,0,0,27,0,0,0,0,0,0,0,0,475,0
46,27,0,0,0,27,0,0,0,0,0,0,0,0,505,0
46,27,0,0,0,27,0,0,0,0,0,0,0,0,535,0
46,27,0,0,0,27,0,0,0,0,0,0,0,0,565,0
46,27,0,0,0,27,0,0,0,0,0,0,0,0,595,0
46,27,0,0,0,27,0,0,0,0,0,0,0,0,625,0
46,27,0,0,0,27,0,0,0,0,0,0,0,0,655,0
46,27,0,0,0,27,0,0,0,0,0,0,0,0,685,0
46,27,0,0,0,27,0,0,0,0,0,0,0,0,715,0
46,27,0,0,0,27,0,0,0,0,0,0,0,0,745,0
46,27,0,0,0,27,0,0,0,0,0,0,0,0,775,0
46,27,0,0,0,27,0,0,0,0,0,0,0,0,805,0
46,27,0,0,0,27,0,0,0,0,0,0,0,0,835,0
46,27,0,0,0,27,0,0,0,0,0,0,0,0,865,0
46,27,0,0,0,27,0,0,0,0,0,0,0,0,895,0
46,27,0,0,0,27,0,0,0,0,0,0,0,0,925,0
46,27,0,0,0,27,0,0,0,0,0,0,0,0,955,0
46,27,0,0,0,27,0,0,0,0,0,0,0,0,985,0
46,27,0,0,0,27,0,0,0,0,0,0,0,0,1015,0
46,27,0,0,0,27,0,0,0,0,0,0,0,0,1045,0
46,27,0,0,0,27,0,0,0,0,0,0,0,0,1075,0
46,27,0,0,0,27,0,0,0,0,0,0,0,0,1105,0
46,27,0,0,0,27,0,0,0,0,0,0,0,0,1135,0
46,27,0,0,0,27,0,0,0,0,0,0,0,0,1165,0
46,27,0,0,0,27,0,0,0,0,0,0,0,0,1195,0
46,27,0,0,0,27,0,0,0,0,0,0,0,0,1225,0
46,27,0,0,0,27,0,0,0,0,0,0,0,0,1255,0
46,27,0,0,0,27,0,0,0,0,0,0,0,0,1285,0
46,27,0,0,0,27,0,0,0,0,0,0,0,0,1315,0
34,33,0,0,0,33,0,0,0,0,0,0,0,0,25,0
34,33,0,0,0,33,0,0,0,0,0,0,0,0,60,0
34,33,0,0,0,33,0,0,0,0,0,0,0,0,95,0
34,33,0,0,0,33,0,0,0,0,0,0,0,0,130,0
34,33,0,0,0,33,0,0,0,0,0,0,0,0,165,0
34,33,0,0,0,33,0,0,0,0,0,0,0,0,200,0
34,33,0,0,0,33,0,0,0,0,0,0,0,0,235,0
34,33,0,0,0,33,0,0,0,0,0,0,0,0,270,0
34,33,0,0,0,33,0,0,0,0,0,0,0,0,305,0
34,33,0,0,0,33,0,0,0,0,0,0,0,0,340,0
34,33,0,0,0,33,0,0,0,0,0,0,0,0,375,0
34,33,0,0,0,33,0,0,0,0,0,0,0,0,410,0
34,33,0,0,0,33,0,0,0,0,0,0,0,0,445,0
34,33,0,0,0,33,0,0,0,0,0,0,0,0,480,0
34,33,0,0,0,33,0,0,0,0,0,0,0,0,515,0
34,33,0,0,0,33,0,0,0,0,0,0,0,0,550,0
34,33,0,0,0,33,0,0,0,0,0,0,0,0,585,0
34,33,0,0,0,33,0,0,0,0,0,0,0,0,620,0
34,33,0,0,0,33,0,0,0,0,0,0,0,0,655,0
34,33,0,0,0,33,0,0,0,0,0,0,0,0,690,0
34,33,0,0,0,33,0,0,0,0,0,0,0,0,725,0
34,33,0,0,0,33,0,0,0,0,0,0,0,0,760,0
34,33,0,0,0,33,0,0,0,0,0,0,0,0,795,0
34,33,0,0,0,33,0,0,0,0,0,0,0,0,830,0
34,33,0,0,0,33,0,0,0,0,0,0,0,0,865,0
34,33,0,0,0,33,0,0,0,0,0,0,0,0,900,0
34,33,0,0,0,33,0,0,0,0,0,0,0,0,935,0
34,33,0,0,0,33,0,0,0,0,0,0,0,0,970,0
34,33,0,0,0,33,0,0,0,0,0,0,0,0,1005,0
34,33,0,0,0,33,0,0,0,0,0,0,0,0,1040,0
34,33,0,0,0,33,0,0,0,0,0,0,0,0,1075,0
34,33,0,0,0,33,0,0,0,0,0,0,0,0,1110,0
34,33,0,0,0,33,0,0,0,0,0,0,0,0,1145,0
34,33,0,0,0,33,0,0,0,0,0,0,0,0,1180,0
34,33,0,0,0,33,0,0,0,0,0,0,0,0,1215,0
34,33,0,0,0,33,0,0,0,0,0,0,0,0,1250,0
34,33,0,0,0,33,0,0,0,0,0,0,0,0,1285,0
30,24,24,0,0,21,1,0,0,0,0,0,0,0,20,1
30,24,24,0,0,21,1,0,0,0,0,0,0,0,50,1
30,24,24,0,0,21,1,0,0,0,0,0,0,0,80,1
30,24,24,0,0,21,1,0,0,0,0,0,0,0,110,1
30,24,24,0,0,21,1,0,0,0,0,0,0,0,140,1
30,24,24,0,0,21,1,0,0,0,0,0,0,0,170,1
30,24,24,0,0,21,1,0,0,0,0,0,0,0,200,1
30,24,24,0,0,21,1,0,0,0,0,0,0,0,230,1
30,24,24,0,0,21,1,0,0,0,0,0,0,0,260,1
30,24,24,0,0,21,1,0,0,0,0,0,0,0,290,1
30,24,24,0,0,21,1,0,0,0,0,0,0,0,320,1
30,24,24,0,0,21,1,0,0,0,0,0,0,0,350,1
30,24,24,0,0,21,1,0,0,0,0,0,0,0,380,1
30,24,24,0,0,21,1,0,0,0,0,0,0,0,410,1
30,24,24,0,0,21,1,0,0,0,0,0,0,0,440,1
30,24,24,0,0,21,1,0,0,0,0,0,0,0,470,1
30,24,24,0,0,21,1,0,0,0,0,0,0,0,500,1
30,24,24,0,0,21,1,0,0,0,0,0,0,0,530,1
30,24,24,0,0,21,1,0,0,0,0,0,0,0,560,1
30,24,24,0,0,21,1,0,0,0,0,0,0,0,590,1
30,24,24,0,0,21,1,0,0,0,0,0,0,0,620,1
30,24,24,0,0,21,1,0,0,0,0,0,0,0,650,1
30,24,24,0,0,21,1,0,0,0,0,0,0,0,680,1
30,24,24,0,0,21,1,0,0,0,0,0,0,0,710,1
30,24,24,0,0,21,1,0,0,0,0,0,0,0,740,1
30,24,24,0,0,21,1,0,0,0,0,0,0,0,770,1
30,24,24,0,0,21,1,0,0,0,0,0,0,0,800,1
30,24,24,0,0,21,1,0,0,0,0,0,0,0,830,1
30,24,24,0,0,21,1,0,0,0,0,0,0,0,860,1
30,24,24,0,0,21,1,0,0,0,0,0,0,0,890,1
30,24,24,0,0,21,1,0,0,0,0,0,0,0,920,1
30,24,24,0,0,21,1,0,0,0,0,0,0,0,950,1
30,24,24,0,0,21,1,0,0,0,0,0,0,0,980,0
30,24,24,0,0,21,1,0,0,0,0,0,0,0,1010,0
30,24,24,0,0,21,1,0,0,0,0,0,0,0,1040,0
30,24,24,0,0,21,1,0,0,0,0,0,0,0,1070,0
30,24,24,0,0,21,1,0,0,0,0,0,0,0,1100,0
30,24,24,0,0,21,1,0,0,0,0,0,0,0,1130,0
30,24,24,0,0,21,1,0,0,0,0,0,0,0,1160,0
30,24,24,0,0,21,1,0,0,0,0,0,0,0,1190,0
30,24,24,0,0,21,1,0,0,0,0,0,0,0,1220,0
30,24,24,0,0,21,1,0,0,0,0,0,0,0,1250,0
30,24,24,0,0,21,1,0,0,0,0,0,0,0,1280,0
30,24,24,0,0,21,1,0,0,0,0,0,0,0,1310,0
28,24,24,0,0,21,3,0,0,0,0,0,0,0,20,1
28,24,24,0,0,21,3,0,0,0,0,0,0,0,60,1
28,24,24,0,0,21,3,0,0,0,0,0,0,0,100,1
28,24,24,0,0,21,3,0,0,0,0,0,0,0,140,1
28,24,24,0,0,21,3,0,0,0,0,0,0,0,180,1
28,24,24,0,0,21,3,0,0,0,0,0,0,0,220,1
28,24,24,0,0,21,3,0,0,0,0,0,0,0,260,1
28,24,24,0,0,21,3,0,0,0,0,0,0,0,300,1
28,24,24,0,0,21,3,0,0,0,0,0,0,0,340,1
28,24,24,0,0,21,3,0,0,0,0,0,0,0,380,1
28,24,24,0,0,21,3,0,0,0,0,0,0,0,420,1
28,24,24,0,0,21,3,0,0,0,0,0,0,0,460,1
28,24,24,0,0,21,3,0,0,0,0,0,0,0,500,1
28,24,24,0,0,21,3,0,0,0,0,0,0,0,540,1
28,24,24,0,0,21,3,0,0,0,0,0,0,0,580,1
28,24,24,0,0,21,3,0,0,0,0,0,0,0,620,1
28,24,24,0,0,21,3,0,0,0,0,0,0,0,660,1
28,24,24,0,0,21,3,0,0,0,0,0,0,0,700,1
28,24,24,0,0,21,3,0,0,0,0,0,0,0,740,1
28,24,24,0,0,21,3,0,0,0,0,0,0,0,780,1
28,24,24,0,0,21,3,0,0,0,0,0,0,0,820,1
28,24,24,0,0,21,3,0,0,0,0,0,0,0,860,1
28,24,24,0,0,21,3,0,0,0,0,0,0,0,900,1
28,24,24,0,0,21,3,0,0,0,0,0,0,0,940,1
28,24,24,0,0,21,3,0,0,0,0,0,0,0,980,1
28,24,24,0,0,21,3,0,0,0,0,0,0,0,1020,1
28,24,24,0,0,21,3,0,0,0,0,0,0,0,1060,1
28,24,24,0,0,21,3,0,0,0,0,0,0,0,1100,1
28,24,24,0,0,21,3,0,0,0,0,0,0,0,1140,1
28,24,24,0,0,21,3,0,0,0,0,0,0,0,1180,1
28,24,24,0,0,21,3,0,0,0,0,0,0,0,1220,1
22,23,23,0,0,23,9,0,0,0,0,0,0,0,25,1
22,23,23,0,0,23,9,0,0,0,0,0,0,0,75,1
22,23,23,0,0,23,9,0,0,0,0,0,0,0,125,1
22,23,23,0,0,23,9,0,0,0,0,0,0,0,175,1
22,23,23,0,0,23,9,0,0,0,0,0,0,0,225,1
22,23,23,0,0,23,9,0,0,0,0,0,0,0,275,1
22,23,23,0,0,23,9,0,0,0,0,0,0,0,325,1
22,23,23,0,0,23,9,0,0,0,0,0,0,0,375,1
22,23,23,0,0,23,9,0,0,0,0,0,0,0,425,1
22,23,23,0,0,23,9,0,0,0,0,0,0,0,475,1
22,23,23,0,0,23,9,0,0,0,0,0,0,0,525,1
22,23,23,0,0,23,9,0,0,0,0,0,0,0,575,1
22,23,23,0,0,23,9,0,0,0,0,0,0,0,625,1
22,23,23,0,0,23,9,0,0,0,0,0,0,0,675,1
22,23,23,0,0,23,9,0,0,0,0,0,0,0,725,1
22,23,23,0,0,23,9,0,0,0,0,0,0,0,775,1
22,23,23,0,0,23,9,0,0,0,0,0,0,0,825,1
22,23,23,0,0,23,9,0,0,0,0,0,0,0,875,1
22,23,23,0,0,23,9,0,0,0,0,0,0,0,925,1
22,23,23,0,0,23,9,0,0,0,0,0,0,0,975,1
22,23,23,0,0,23,9,0,0,0,0,0,0,0,1025,1
22,23,23,0,0,23,9,0,0,0,0,0,0,0,1075,1
22,23,23,0,0,23,9,0,0,0,0,0,0,0,1125,1
22,23,23,0,0,23,9,0,0,0,0,0,0,0,1175,1
22,23,23,0,0,23,9,0,0,0,0,0,0,0,1225,1
22,21,21,0,0,21,15,0,0,0,0,0,0,0,20,1
22,21,21,0,0,21,15,0,0,0,0,0,0,0,70,1
22,21,21,0,0,21,15,0,0,0,0,0,0,0,120,1
22,21,21,0,0,21,15,0,0,0,0,0,0,0,170,1
22,21,21,0,0,21,15,0,0,0,0,0,0,0,220,1
22,21,21,0,0,21,15,0,0,0,0,0,0,0,270,1
22,21,21,0,0,21,15,0,0,0,0,0,0,0,320,1
22,21,21,0,0,21,15,0,0,0,0,0,0,0,370,1
22,21,21,0,0,21,15,0,0,0,0,0,0,0,420,1
22,21,21,0,0,21,15,0,0,0,0,0,0,0,470,1
22,21,21,0,0,21,15,0,0,0,0,0,0,0,520,1
22,21,21,0,0,21,15,0,0,0,0,0,0,0,570,1
22,21,21,0,0,21,15,0,0,0,0,0,0,0,620,1
22,21,21,0,0,21,15,0,0,0,0,0,0,0,670,1
22,21,21,0,0,21,15,0,0,0,0,0,0,0,720,1
22,21,21,0,0,21,15,0,0,0,0,0,0,0,770,1
22,21,21,0,0,21,15,0,0,0,0,0,0,0,820,1
22,21,21,0,0,21,15,0,0,0,0,0,0,0,870,1
22,21,21,0,0,21,15,0,0,0,0,0,0,0,920,1
22,21,21,0,0,21,15,0,0,0,0,0,0,0,970,1
22,21,21,0,0,21,15,0,0,0,0,0,0,0,1020,1
22,21,21,0,0,21,15,0,0,0,0,0,0,0,1070,1
22,21,21,0,0,21,15,0,0,0,0,0,0,0,1120,1
22,21,21,0,0,21,15,0,0,0,0,0,0,0,1170,1
22,21,21,0,0,21,15,0,0,0,0,0,0,0,1220,1
20,20,20,0,0,20,20,0,0,0,0,0,0,0,20,1
20,20,20,0,0,20,20,0,0,0,0,0,0,0,90,1
20,20,20,0,0,20,20,0,0,0,0,0,0,0,160,1
20,20,20,0,0,20,20,0,0,0,0,0,0,0,230,1
20,20,20,0,0,20,20,0,0,0,0,0,0,0,300,1
20,20,20,0,0,20,20,0,0,0,0,0,0,0,370,1
20,20,20,0,0,20,20,0,0,0,0,0,0,0,440,1
20,20,20,0,0,20,20,0,0,0,0,0,0,0,510,1
20,20,20,0,0,20,20,0,0,0,0,0,0,0,580,1
20,20,20,0,0,20,20,0,0,0,0,0,0,0,650,1
20,20,20,0,0,20,20,0,0,0,0,0,0,0,720,1
20,20,20,0,0,20,20,0,0,0,0,0,0,0,790,1
20,20,20,0,0,20,20,0,0,0,0,0,0,0,860,1
20,20,20,0,0,20,20,0,0,0,0,0,0,0,930,1
20,20,20,0,0,20,20,0,0,0,0,0,0,0,1000,1
20,20,20,0,0,20,20,0,0,0,0,0,0,0,1070,1
20,20,20,0,0,20,20,0,0,0,0,0,0,0,1140,1
20,20,20,0,0,20,20,0,0,0,0,0,0,0,1210,1
25,25,25,0,0,25,0,0,0,0,0,0,0,0,25,0
25,25,25,0,0,25,0,0,0,0,0,0,0,0,65,0
25,25,25,0,0,25,0,0,0,0,0,0,0,0,105,0
25,25,25,0,0,25,0,0,0,0,0,0,0,0,145,0
25,25,25,0,0,25,0,0,0,0,0,0,0,0,185,0
25,25,25,0,0,25,0,0,0,0,0,0,0,0,225,0
25,25,25,0,0,25,0,0,0,0,0,0,0,0,265,0
25,25,25,0,0,25,0,0,0,0,0,0,0,0,305,0
25,25,25,0,0,25,0,0,0,0,0,0,0,0,345,0
25,25,25,0,0,25,0,0,0,0,0,0,0,0,385,0
25,25,25,0,0,25,0,0,0,0,0,0,0,0,425,0
25,25,25,0,0,25,0,0,0,0,0,0,0,0,465,0
25,25,25,0,0,25,0,0,0,0,0,0,0,0,505,0
25,25,25,0,0,25,0,0,0,0,0,0,0,0,545,0
25,25,25,0,0,25,0,0,0,0,0,0,0,0,585,0
25,25,25,0,0,25,0,0,0,0,0,0,0,0,625,0
25,25,25,0,0,25,0,0,0,0,0,0,0,0,665,0
25,25,25,0,0,25,0,0,0,0,0,0,0,0,705,0
25,25,25,0,0,25,0,0,0,0,0,0,0,0,745,0
25,25,25,0,0,25,0,0,0,0,0,0,0,0,785,0
25,25,25,0,0,25,0,0,0,0,0,0,0,0,825,0
25,25,25,0,0,25,0,0,0,0,0,0,0,0,865,0
25,25,25,0,0,25,0,0,0,0,0,0,0,0,905,0
25,25,25,0,0,25,0,0,0,0,0,0,0,0,945,0
25,25,25,0,0,25,0,0,0,0,0,0,0,0,985,0
25,25,25,0,0,25,0,0,0,0,0,0,0,0,1025,0
25,25,25,0,0,25,0,0,0,0,0,0,0,0,1065,0
25,25,25,0,0,25,0,0,0,0,0,0,0,0,1105,0
25,25,25,0,0,25,0,0,0,0,0,0,0,0,1145,0
25,25,25,0,0,25,0,0,0,0,0,0,0,0,1185,0
25,25,25,0,0,25,0,0,0,0,0,0,0,0,1225,0
25,25,25,0,0,25,0,0,0,0,0,0,0,0,1265,0
25,25,25,0,0,25,0,0,0,0,0,0,0,0,1305,0
25,25,25,0,0,25,0,0,0,0,0,0,0,0,1345,0
25,25,25,0,0,25,0,0,0,0,0,0,0,0,1385,0
23,24,24,5,0,24,0,0,0,0,0,0,0,0,20,0
23,24,24,5,0,24,0,0,0,0,0,0,0,0,70,0
23,24,24,5,0,24,0,0,0,0,0,0,0,0,120,0
