Al,Co,Cr,Cu,Fe,Ni,V,Mo,Mn,Sn,W,Zr,Ti,Ta,Nb,T(K),E
0,19,19,0,19,0,5,19,19,0,0,0,0,0,0,850,174.2768
0,19,19,0,19,0,5,19,19,0,0,0,0,0,0,840,175.21225
0,19,19,0,19,0,5,19,19,0,0,0,0,0,0,830,176.14451
0,19,19,0,19,0,5,19,19,0,0,0,0,0,0,820,177.07375
0,19,19,0,19,0,5,19,19,0,0,0,0,0,0,810,178.00017
0,19,19,0,19,0,5,19,19,0,0,0,0,0,0,800,178.92398
0,19,19,0,19,0,5,19,19,0,0,0,0,0,0,790,179.84545
0,19,19,0,19,0,5,19,19,0,0,0,0,0,0,780,180.76485
0,19,19,0,19,0,5,19,19,0,0,0,0,0,0,770,181.68246
0,19,19,0,19,0,5,19,19,0,0,0,0,0,0,760,182.59858
0,19,19,0,19,0,5,19,19,0,0,0,0,0,0,750,183.51347
0,19,19,0,19,0,5,19,19,0,0,0,0,0,0,740,184.4274
0,19,19,0,19,0,5,19,19,0,0,0,0,0,0,730,185.34058
0,19,19,0,19,0,5,19,19,0,0,0,0,0,0,720,186.25322
0,19,19,0,19,0,5,19,19,0,0,0,0,0,0,710,187.16545
0,19,19,0,19,0,5,19,19,0,0,0,0,0,0,700,188.07735
0,19,19,0,19,0,5,19,19,0,0,0,0,0,0,690,188.98894
0,19,19,0,19,0,5,19,19,0,0,0,0,0,0,680,189.90019
0,19,19,0,19,0,5,19,19,0,0,0,0,0,0,670,190.811
0,19,19,0,19,0,5,19,19,0,0,0,0,0,0,660,191.72121
0,19,19,0,19,0,5,19,19,0,0,0,0,0,0,650,192.63063
0,19,19,0,19,0,5,19,19,0,0,0,0,0,0,640,193.53898
0,19,19,0,19,0,5,19,19,0,0,0,0,0,0,630,194.44596
0,19,19,0,19,0,5,19,19,0,0,0,0,0,0,620,195.35123
0,19,19,0,19,0,5,19,19,0,0,0,0,0,0,610,196.25442
0,19,19,0,19,0,5,19,19,0,0,0,0,0,0,600,197.15512
0,19,19,0,19,0,5,19,19,0,0,0,0,0,0,590,198.05293
0,19,19,0,19,0,5,19,19,0,0,0,0,0,0,580,198.94739
0,19,19,0,19,0,5,19,19,0,0,0,0,0,0,570,199.83807
0,19,19,0,19,0,5,19,19,0,0,0,0,0,0,560,200.72452
0,19,19,0,19,0,5,19,19,0,0,0,0,0,0,550,201.60628
0,19,19,0,19,0,5,19,19,0,0,0,0,0,0,540,202.4829
0,19,19,0,19,0,5,19,19,0,0,0,0,0,0,530,203.35393
0,19,19,0,19,0,5,19,19,0,0,0,0,0,0,520,204.21894
0,19,19,0,19,0,5,19,19,0,0,0,0,0,0,510,205.0775
0,19,19,0,19,0,5,19,19,0,0,0,0,0,0,500,205.9292
0,19,19,0,19,0,5,19,19,0,0,0,0,0,0,490,206.77362
0,19,19,0,19,0,5,19,19,0,0,0,0,0,0,480,207.6104
0,19,19,0,19,0,5,19,19,0,0,0,0,0,0,470,208.43917
0,19,19,0,19,0,5,19,19,0,0,0,0,0,0,460,209.25958
0,19,19,0,19,0,5,19,19,0,0,0,0,0,0,450,210.07133
0,19,19,0,19,0,5,19,19,0,0,0,0,0,0,440,210.87424
0,19,19,0,19,0,5,19,19,0,0,0,0,0,0,430,211.66737
0,19,19,0,19,0,5,19,19,0,0,0,0,0,0,420,212.45132
0,19,19,0,19,0,5,19,19,0,0,0,0,0,0,410,213.22595
0,19,19,0,19,0,5,19,19,0,0,0,0,0,0,400,213.99104
0,19,19,0,19,0,5,19,19,0,0,0,0,0,0,390,214.74639
0,19,19,0,19,0,5,19,19,0,0,0,0,0,0,380,215.49186
0,19,19,0,19,0,5,19,19,0,0,0,0,0,0,370,216.22736
0,19,19,0,19,0,5,19,19,0,0,0,0,0,0,360,216.95286
0,19,19,0,19,0,5,19,19,0,0,0,0,0,0,350,217.66842
0,19,19,0,19,0,5,19,19,0,0,0,0,0,0,340,218.37417
0,19,19,0,19,0,5,19,19,0,0,0,0,0,0,330,219.07033
0,19,19,0,19,0,5,19,19,0,0,0,0,0,0,320,219.75721
0,19,19,0,19,0,5,19,19,0,0,0,0,0,0,310,220.43522
0,19,19,0,19,0,5,19,19,0,0,0,0,0,0,300,221.10488
0,19,19,0,19,0,5,19,19,0,0,0,0,0,0,298.15,221.21681
0,17,17,0,17,0,15,17,17,0,0,0,0,0,0,890,166.30478
0,17,17,0,17,0,15,17,17,0,0,0,0,0,0,880,167.22959
0,17,17,0,17,0,15,17,17,0,0,0,0,0,0,870,168.14644
0,17,17,0,17,0,15,17,17,0,0,0,0,0,0,860,169.055
0,17,17,0,17,0,15,17,17,0,0,0,0,0,0,850,169.95494
0,17,17,0,17,0,15,17,17,0,0,0,0,0,0,840,170.84594
0,17,17,0,17,0,15,17,17,0,0,0,0,0,0,830,171.7277
0,17,17,0,17,0,15,17,17,0,0,0,0,0,0,820,172.59991
0,17,17,0,17,0,15,17,17,0,0,0,0,0,0,810,173.46233
0,17,17,0,17,0,15,17,17,0,0,0,0,0,0,800,174.31474
0,17,17,0,17,0,15,17,17,0,0,0,0,0,0,790,175.15698
0,17,17,0,17,0,15,17,17,0,0,0,0,0,0,780,175.98893
0,17,17,0,17,0,15,17,17,0,0,0,0,0,0,770,176.81058
0,17,17,0,17,0,15,17,17,0,0,0,0,0,0,760,177.62195
0,17,17,0,17,0,15,17,17,0,0,0,0,0,0,750,178.42317
0,17,17,0,17,0,15,17,17,0,0,0,0,0,0,740,179.21443
0,17,17,0,17,0,15,17,17,0,0,0,0,0,0,730,179.99601
0,17,17,0,17,0,15,17,17,0,0,0,0,0,0,720,180.76829
0,17,17,0,17,0,15,17,17,0,0,0,0,0,0,710,181.53171
0,17,17,0,17,0,15,17,17,0,0,0,0,0,0,700,182.28678
0,17,17,0,17,0,15,17,17,0,0,0,0,0,0,690,183.0341
0,17,17,0,17,0,15,17,17,0,0,0,0,0,0,680,183.77431
0,17,17,0,17,0,15,17,17,0,0,0,0,0,0,670,184.50811
0,17,17,0,17,0,15,17,17,0,0,0,0,0,0,660,185.23622
0,17,17,0,17,0,15,17,17,0,0,0,0,0,0,650,185.9594
0,17,17,0,17,0,15,17,17,0,0,0,0,0,0,640,186.67839
0,17,17,0,17,0,15,17,17,0,0,0,0,0,0,630,187.39392
0,17,17,0,17,0,15,17,17,0,0,0,0,0,0,620,188.1067
0,17,17,0,17,0,15,17,17,0,0,0,0,0,0,610,188.81736
0,17,17,0,17,0,15,17,17,0,0,0,0,0,0,600,189.52649
0,17,17,0,17,0,15,17,17,0,0,0,0,0,0,590,190.23459
0,17,17,0,17,0,15,17,17,0,0,0,0,0,0,580,190.94208
0,17,17,0,17,0,15,17,17,0,0,0,0,0,0,570,191.64929
0,17,17,0,17,0,15,17,17,0,0,0,0,0,0,560,192.35645
0,17,17,0,17,0,15,17,17,0,0,0,0,0,0,550,193.06372
0,17,17,0,17,0,15,17,17,0,0,0,0,0,0,540,193.77119
0,17,17,0,17,0,15,17,17,0,0,0,0,0,0,530,194.47888
0,17,17,0,17,0,15,17,17,0,0,0,0,0,0,520,195.18672
0,17,17,0,17,0,15,17,17,0,0,0,0,0,0,510,195.89465
0,17,17,0,17,0,15,17,17,0,0,0,0,0,0,500,196.60251
0,17,17,0,17,0,15,17,17,0,0,0,0,0,0,490,197.31016
0,17,17,0,17,0,15,17,17,0,0,0,0,0,0,480,198.01739
0,17,17,0,17,0,15,17,17,0,0,0,0,0,0,470,198.72401
0,17,17,0,17,0,15,17,17,0,0,0,0,0,0,460,199.42979
0,17,17,0,17,0,15,17,17,0,0,0,0,0,0,450,200.13448
0,17,17,0,17,0,15,17,17,0,0,0,0,0,0,440,200.83782
0,17,17,0,17,0,15,17,17,0,0,0,0,0,0,430,201.53955
0,17,17,0,17,0,15,17,17,0,0,0,0,0,0,420,202.23937
0,17,17,0,17,0,15,17,17,0,0,0,0,0,0,410,202.93699
0,17,17,0,17,0,15,17,17,0,0,0,0,0,0,400,203.63208
0,17,17,0,17,0,15,17,17,0,0,0,0,0,0,390,204.3243
0,17,17,0,17,0,15,17,17,0,0,0,0,0,0,380,205.0133
0,17,17,0,17,0,15,17,17,0,0,0,0,0,0,370,205.69871
0,17,17,0,17,0,15,17,17,0,0,0,0,0,0,360,206.38016
0,17,17,0,17,0,15,17,17,0,0,0,0,0,0,350,207.05728
0,17,17,0,17,0,15,17,17,0,0,0,0,0,0,340,207.72969
0,17,17,0,17,0,15,17,17,0,0,0,0,0,0,330,208.39698
0,17,17,0,17,0,15,17,17,0,0,0,0,0,0,320,209.05781
0,17,17,0,17,0,15,17,17,0,0,0,0,0,0,310,209.71301
0,17,17,0,17,0,15,17,17,0,0,0,0,0,0,300,210.36229
0,17,17,0,17,0,15,17,17,0,0,0,0,0,0,298.15,210.4671
0,14,14,0,16,0,28,14,14,0,0,0,0,0,0,980,156.70787
0,14,14,0,16,0,28,14,14,0,0,0,0,0,0,970,157.45713
0,14,14,0,16,0,28,14,14,0,0,0,0,0,0,960,158.2041
0,14,14,0,16,0,28,14,14,0,0,0,0,0,0,958.65,158.30468
0,14,14,0,16,0,28,14,14,0,0,0,0,0,0,950,158.76704
0,14,14,0,16,0,28,14,14,0,0,0,0,0,0,940,159.30241
0,14,14,0,16,0,28,14,14,0,0,0,0,0,0,930,159.83891
0,14,14,0,16,0,28,14,14,0,0,0,0,0,0,920,160.37669
0,14,14,0,16,0,28,14,14,0,0,0,0,0,0,910,160.9159
0,14,14,0,16,0,28,14,14,0,0,0,0,0,0,900,161.45672
0,14,14,0,16,0,28,14,14,0,0,0,0,0,0,890,161.99931
0,14,14,0,16,0,28,14,14,0,0,0,0,0,0,880,162.54387
0,14,14,0,16,0,28,14,14,0,0,0,0,0,0,870,163.09058
0,14,14,0,16,0,28,14,14,0,0,0,0,0,0,860,163.63964
0,14,14,0,16,0,28,14,14,0,0,0,0,0,0,850,164.19126
0,14,14,0,16,0,28,14,14,0,0,0,0,0,0,840,164.74565
0,14,14,0,16,0,28,14,14,0,0,0,0,0,0,830,165.30304
0,14,14,0,16,0,28,14,14,0,0,0,0,0,0,820,165.86365
0,14,14,0,16,0,28,14,14,0,0,0,0,0,0,810,166.42771
0,14,14,0,16,0,28,14,14,0,0,0,0,0,0,800,166.99546
0,14,14,0,16,0,28,14,14,0,0,0,0,0,0,790,167.56712
0,14,14,0,16,0,28,14,14,0,0,0,0,0,0,780,168.14293
0,14,14,0,16,0,28,14,14,0,0,0,0,0,0,770,168.72309
0,14,14,0,16,0,28,14,14,0,0,0,0,0,0,760,169.30781
0,14,14,0,16,0,28,14,14,0,0,0,0,0,0,754.39,169.63818
0,14,14,0,16,0,28,14,14,0,0,0,0,0,0,750,169.97191
0,14,14,0,16,0,28,14,14,0,0,0,0,0,0,740,170.72625
0,14,14,0,16,0,28,14,14,0,0,0,0,0,0,730,171.4713
0,14,14,0,16,0,28,14,14,0,0,0,0,0,0,720,172.20708
0,14,14,0,16,0,28,14,14,0,0,0,0,0,0,711.51,172.82423
0,14,14,0,16,0,28,14,14,0,0,0,0,0,0,710,172.54509
0,14,14,0,16,0,28,14,14,0,0,0,0,0,0,700.58,173.02295
0,14,14,0,16,0,28,14,14,0,0,0,0,0,0,700,173.0611
0,14,14,0,16,0,28,14,14,0,0,0,0,0,0,690,173.71624
0,14,14,0,16,0,28,14,14,0,0,0,0,0,0,680,174.36616
0,14,14,0,16,0,28,14,14,0,0,0,0,0,0,670,175.01076
0,14,14,0,16,0,28,14,14,0,0,0,0,0,0,660,175.64989
0,14,14,0,16,0,28,14,14,0,0,0,0,0,0,650,176.28342
0,14,14,0,16,0,28,14,14,0,0,0,0,0,0,640,176.91123
0,14,14,0,16,0,28,14,14,0,0,0,0,0,0,630,177.53317
0,14,14,0,16,0,28,14,14,0,0,0,0,0,0,620,178.14913
0,14,14,0,16,0,28,14,14,0,0,0,0,0,0,610,178.75901
0,14,14,0,16,0,28,14,14,0,0,0,0,0,0,600,179.36277
0,14,14,0,16,0,28,14,14,0,0,0,0,0,0,590,179.96041
0,14,14,0,16,0,28,14,14,0,0,0,0,0,0,580,180.55202
0,14,14,0,16,0,28,14,14,0,0,0,0,0,0,570,181.13777
0,14,14,0,16,0,28,14,14,0,0,0,0,0,0,560,181.71797
0,14,14,0,16,0,28,14,14,0,0,0,0,0,0,550,182.293
0,14,14,0,16,0,28,14,14,0,0,0,0,0,0,545.78,182.53425
0,14,14,0,16,0,28,14,14,0,0,0,0,0,0,540,182.91135
0,14,14,0,16,0,28,14,14,0,0,0,0,0,0,530,183.56501
0,14,14,0,16,0,28,14,14,0,0,0,0,0,0,520,184.21977
0,14,14,0,16,0,28,14,14,0,0,0,0,0,0,510,184.8751
0,14,14,0,16,0,28,14,14,0,0,0,0,0,0,500,185.53049
0,14,14,0,16,0,28,14,14,0,0,0,0,0,0,490,186.18546
0,14,14,0,16,0,28,14,14,0,0,0,0,0,0,480,186.83955
0,14,14,0,16,0,28,14,14,0,0,0,0,0,0,470,187.49234
0,14,14,0,16,0,28,14,14,0,0,0,0,0,0,460,188.14343
0,14,14,0,16,0,28,14,14,0,0,0,0,0,0,450,188.79241
0,14,14,0,16,0,28,14,14,0,0,0,0,0,0,440,189.43884
0,14,14,0,16,0,28,14,14,0,0,0,0,0,0,430,190.08218
0,14,14,0,16,0,28,14,14,0,0,0,0,0,0,420,190.72176
0,14,14,0,16,0,28,14,14,0,0,0,0,0,0,410,191.35667
0,14,14,0,16,0,28,14,14,0,0,0,0,0,0,404.12,191.72749
0,14,14,0,16,0,28,14,14,0,0,0,0,0,0,400,191.95707
0,14,14,0,16,0,28,14,14,0,0,0,0,0,0,390,192.51265
0,14,14,0,16,0,28,14,14,0,0,0,0,0,0,380,193.06537
0,14,14,0,16,0,28,14,14,0,0,0,0,0,0,370,193.61513
0,14,14,0,16,0,28,14,14,0,0,0,0,0,0,360,194.16183
0,14,14,0,16,0,28,14,14,0,0,0,0,0,0,350,194.70546
0,14,14,0,16,0,28,14,14,0,0,0,0,0,0,340,195.246
0,14,14,0,16,0,28,14,14,0,0,0,0,0,0,330,195.78355
0,14,14,0,16,0,28,14,14,0,0,0,0,0,0,320,196.31821
0,14,14,0,16,0,28,14,14,0,0,0,0,0,0,310,196.8502
0,14,14,0,16,0,28,14,14,0,0,0,0,0,0,300,197.3798
0,14,14,0,16,0,28,14,14,0,0,0,0,0,0,298.15,197.47412
0,10,10,0,10,0,50,10,10,0,0,0,0,0,0,1000,143.96372
0,10,10,0,10,0,50,10,10,0,0,0,0,0,0,990,144.55853
0,10,10,0,10,0,50,10,10,0,0,0,0,0,0,980,145.15195
0,10,10,0,10,0,50,10,10,0,0,0,0,0,0,970,145.74395
0,10,10,0,10,0,50,10,10,0,0,0,0,0,0,960,146.33449
0,10,10,0,10,0,50,10,10,0,0,0,0,0,0,950,146.92353
0,10,10,0,10,0,50,10,10,0,0,0,0,0,0,940,147.51102
0,10,10,0,10,0,50,10,10,0,0,0,0,0,0,930,148.09694
0,10,10,0,10,0,50,10,10,0,0,0,0,0,0,920,148.68123
0,10,10,0,10,0,50,10,10,0,0,0,0,0,0,910,149.26386
0,10,10,0,10,0,50,10,10,0,0,0,0,0,0,900,149.8448
0,10,10,0,10,0,50,10,10,0,0,0,0,0,0,890,150.42399
0,10,10,0,10,0,50,10,10,0,0,0,0,0,0,880,151.0014
0,10,10,0,10,0,50,10,10,0,0,0,0,0,0,870,151.577
0,10,10,0,10,0,50,10,10,0,0,0,0,0,0,860,152.15074
0,10,10,0,10,0,50,10,10,0,0,0,0,0,0,850,152.72259
0,10,10,0,10,0,50,10,10,0,0,0,0,0,0,840,153.29251
0,10,10,0,10,0,50,10,10,0,0,0,0,0,0,830,153.86045
0,10,10,0,10,0,50,10,10,0,0,0,0,0,0,820,154.42639
0,10,10,0,10,0,50,10,10,0,0,0,0,0,0,810,154.99028
0,10,10,0,10,0,50,10,10,0,0,0,0,0,0,800,155.55209
0,10,10,0,10,0,50,10,10,0,0,0,0,0,0,790,156.11178
0,10,10,0,10,0,50,10,10,0,0,0,0,0,0,780,156.66932
0,10,10,0,10,0,50,10,10,0,0,0,0,0,0,770,157.22467
0,10,10,0,10,0,50,10,10,0,0,0,0,0,0,760,157.77779
0,10,10,0,10,0,50,10,10,0,0,0,0,0,0,750,158.32865
0,10,10,0,10,0,50,10,10,0,0,0,0,0,0,740,158.87722
0,10,10,0,10,0,50,10,10,0,0,0,0,0,0,730,159.42345
0,10,10,0,10,0,50,10,10,0,0,0,0,0,0,720,159.96732
0,10,10,0,10,0,50,10,10,0,0,0,0,0,0,710,160.5088
0,10,10,0,10,0,50,10,10,0,0,0,0,0,0,700,161.04785
0,10,10,0,10,0,50,10,10,0,0,0,0,0,0,690,161.58444
0,10,10,0,10,0,50,10,10,0,0,0,0,0,0,680,162.11854
0,10,10,0,10,0,50,10,10,0,0,0,0,0,0,670,162.65011
0,10,10,0,10,0,50,10,10,0,0,0,0,0,0,660,163.17914
0,10,10,0,10,0,50,10,10,0,0,0,0,0,0,650,163.70559
0,10,10,0,10,0,50,10,10,0,0,0,0,0,0,640,164.22943
0,10,10,0,10,0,50,10,10,0,0,0,0,0,0,636.35,164.41986
0,10,10,0,10,0,50,10,10,0,0,0,0,0,0,630,164.6164
0,10,10,0,10,0,50,10,10,0,0,0,0,0,0,620,164.93053
0,10,10,0,10,0,50,10,10,0,0,0,0,0,0,610,165.25087
0,10,10,0,10,0,50,10,10,0,0,0,0,0,0,600,165.57795
0,10,10,0,10,0,50,10,10,0,0,0,0,0,0,590,165.91235
0,10,10,0,10,0,50,10,10,0,0,0,0,0,0,580,166.25469
0,10,10,0,10,0,50,10,10,0,0,0,0,0,0,570,166.60557
0,10,10,0,10,0,50,10,10,0,0,0,0,0,0,560,166.96564
0,10,10,0,10,0,50,10,10,0,0,0,0,0,0,550,167.33549
0,10,10,0,10,0,50,10,10,0,0,0,0,0,0,540,167.71565
0,10,10,0,10,0,50,10,10,0,0,0,0,0,0,530,168.10654
0,10,10,0,10,0,50,10,10,0,0,0,0,0,0,520,168.50842
0,10,10,0,10,0,50,10,10,0,0,0,0,0,0,510,168.92139
0,10,10,0,10,0,50,10,10,0,0,0,0,0,0,500,169.34531
0,10,10,0,10,0,50,10,10,0,0,0,0,0,0,490,169.77985
0,10,10,0,10,0,50,10,10,0,0,0,0,0,0,480,170.2245
0,10,10,0,10,0,50,10,10,0,0,0,0,0,0,479.39,170.25213
0,10,10,0,10,0,50,10,10,0,0,0,0,0,0,470,171.19846
0,10,10,0,10,0,50,10,10,0,0,0,0,0,0,460,171.96751
0,10,10,0,10,0,50,10,10,0,0,0,0,0,0,450,172.62956
0,10,10,0,10,0,50,10,10,0,0,0,0,0,0,444.79,172.94933
0,10,10,0,10,0,50,10,10,0,0,0,0,0,0,440,173.18449
0,10,10,0,10,0,50,10,10,0,0,0,0,0,0,430,173.67676
0,10,10,0,10,0,50,10,10,0,0,0,0,0,0,420,174.17005
0,10,10,0,10,0,50,10,10,0,0,0,0,0,0,410,174.6638
0,10,10,0,10,0,50,10,10,0,0,0,0,0,0,400,175.15748
0,10,10,0,10,0,50,10,10,0,0,0,0,0,0,390,175.6506
0,10,10,0,10,0,50,10,10,0,0,0,0,0,0,380,176.14274
0,10,10,0,10,0,50,10,10,0,0,0,0,0,0,370,176.63351
0,10,10,0,10,0,50,10,10,0,0,0,0,0,0,360,177.12256
0,10,10,0,10,0,50,10,10,0,0,0,0,0,0,350,177.60962
0,10,10,0,10,0,50,10,10,0,0,0,0,0,0,340,178.09446
0,10,10,0,10,0,50,10,10,0,0,0,0,0,0,336.52,178.26251
0,10,10,0,10,0,50,10,10,0,0,0,0,0,0,330,178.52796
0,10,10,0,10,0,50,10,10,0,0,0,0,0,0,320,178.89728
0,10,10,0,10,0,50,10,10,0,0,0,0,0,0,310,179.1916
0,10,10,0,10,0,50,10,10,0,0,0,0,0,0,300,179.35087
0,10,10,0,10,0,50,10,10,0,0,0,0,0,0,298.15,179.43281
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,995,85.72087
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,990,85.90777
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,985,86.09476
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,980,86.28183
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,975,86.46899
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,970,86.65623
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,965,86.84356
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,960,87.03098
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,955,87.21848
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,950,87.40607
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,945,87.59374
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,940,87.7815
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,935,87.96935
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,930,88.15728
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,925,88.3453
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,920,88.5334
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,915,88.7216
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,910,88.90987
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,905,89.09824
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,900,89.28669
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,895,89.47522
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,890,89.66384
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,885,89.85255
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,880,90.04135
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,875,90.23023
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,873.15,90.30013
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,870,90.41919
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,865,90.60825
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,860,90.79739
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,855,90.98661
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,850,91.17592
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,845,91.36532
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,840,91.5548
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,835,91.74437
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,830,91.93403
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,825,92.12377
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,820,92.3136
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,815,92.50351
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,810,92.69351
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,805,92.8836
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,800,93.07377
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,795,93.26403
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,790,93.45438
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,785,93.64481
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,780,93.83533
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,775,94.02593
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,770,94.21662
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,765,94.4074
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,760,94.59826
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,755,94.78921
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,750,94.98024
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,745,95.17136
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,740,95.36257
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,735,95.55386
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,730,95.74524
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,725,95.93671
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,720,96.12826
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,715,96.3199
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,710,96.51162
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,705,96.70343
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,700,96.89533
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,695,97.08731
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,690,97.27938
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,685,97.47153
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,680,97.66377
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,675,97.8561
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,670,98.04851
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,665,98.24101
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,660,98.4336
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,655,98.62627
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,650,98.81902
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,645,99.01187
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,640,99.2048
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,635,99.39781
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,630,99.59092
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,625,99.78411
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,620,99.97738
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,615,100.17074
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,610,100.36419
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,605,100.55772
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,600,100.75134
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,595,100.94505
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,590,101.13884
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,585,101.33271
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,580,101.52668
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,575,101.72073
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,570,101.91486
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,565,102.10909
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,560,102.3034
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,555,102.49779
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,550,102.69227
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,545,102.88684
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,540,103.08149
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,535,103.27623
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,530,103.47106
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,525,103.66597
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,520,103.86097
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,515,104.05605
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,510,104.25122
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,505,104.44648
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,500,104.64182
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,495,104.83725
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,490,105.03276
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,485,105.22836
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,480,105.42405
0,0,0,0,0,0,0,33,0,0,0,0,34,33,0,475,105.61982
