C,Si,Mn,Ni,Cr,Mo,V,Cu,W,Al,Ti,Nb,N,Co,P,S,AT ,t,T
0.37,1,0.8,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1080,915.85,353
0.37,1,0.8,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1080,1199.28,376
0.37,1,0.8,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1080,1778.16,394
0.37,1,0.8,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1080,2353.26,404
0.37,1,0.8,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1080,2932.57,409
0.37,1,0.8,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1080,3508.32,413
0.37,1,0.8,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1080,4083.15,416
0.37,1,0.8,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1080,4652.67,419
0.37,1,0.8,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1080,5224.8,421
0.37,1,0.8,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1080,5802.21,422
0.37,1,0.8,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1080,8649.36,428
0.37,1,0.8,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1080,11496.4,431
0.37,1,0.8,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1080,17163.6,435
0.37,1,0.8,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1080,22830.7,437
0.37,1,0.8,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1080,28506.6,438
0.37,1,0.8,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1080,34111.5,440
0.37,1,0.8,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1080,39742.9,441
0.37,1,0.8,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1080,45427.7,441
0.37,1,0.8,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1080,51032.5,442
0.37,1,0.8,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1080,56619.5,443
0.37,1,0.8,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1080,70675.8,444
0.37,1,0.8,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1080,84821,444
0.37,1,1.2,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1080,1299.79,317
0.37,1,1.2,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1080,1863.7,361
0.37,1,1.2,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1080,2454.21,375
0.37,1,1.2,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1080,3041.83,384
0.37,1,1.2,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1080,3634.56,389
0.37,1,1.2,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1080,4224.59,393
0.37,1,1.2,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1080,4807.53,397
0.37,1,1.2,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1080,5399.23,399
0.37,1,1.2,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1080,5987.38,401
0.37,1,1.2,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1080,8914.68,408
0.37,1,1.2,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1080,11832.9,412
0.37,1,1.2,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1080,17642.6,417
0.37,1,1.2,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1080,23434.3,420
0.37,1,1.2,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1080,29261.5,421
0.37,1,1.2,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1080,35017.5,423
0.37,1,1.2,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1080,40800.3,424
0.37,1,1.2,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1080,46565.2,425
0.37,1,1.2,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1080,52312.3,426
0.37,1,1.2,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1080,58130.5,426
0.37,1,1.2,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1080,72453.8,428
0.37,1,1.2,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1080,86821.5,429
0.37,1,2,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1080,3509.47,277
0.37,1,2,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1080,4034.31,313
0.37,1,2,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1080,4630.44,327
0.37,1,2,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1080,5236.9,336
0.37,1,2,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1080,5843.22,343
0.37,1,2,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1080,6454.73,348
0.37,1,2,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1080,9524.91,362
0.37,1,2,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1080,12594.6,369
0.37,1,2,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1080,18707,377
0.37,1,2,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1080,24783.5,382
0.37,1,2,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1080,30860,385
0.37,1,2,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1080,36936.3,387
0.37,1,2,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1080,42977.1,389
0.37,1,2,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1080,49053.4,390
0.37,1,2,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1080,55111.9,391
0.37,1,2,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1080,61152.6,392
0.37,1,2,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1080,76232.1,394
0.37,1,2,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1080,91355.9,395
0.37,1,3,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1080,14578.6,257
0.37,1,3,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1080,20622.9,305
0.37,1,3,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1080,27020.4,319
0.37,1,3,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1080,33479.7,326
0.37,1,3,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1080,39921.1,331
0.37,1,3,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1080,46335.7,335
0.37,1,3,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1080,52750.2,338
0.37,1,3,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1080,59191.3,340
0.37,1,3,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1080,65596.8,342
0.37,1,3,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1080,81566.1,346
0.37,1,3,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1080,97624.2,348
0.37,1,0.1,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,189.47,336
0.37,1,0.1,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,229.53,383
0.37,1,0.1,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,275.3,401
0.37,1,0.1,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,322.62,411
0.37,1,0.1,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,369.67,419
0.37,1,0.1,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,417.63,424
0.37,1,0.1,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,464.81,429
0.37,1,0.1,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,703.41,442
0.37,1,0.1,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,941.35,449
0.37,1,0.1,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,1417.41,456
0.37,1,0.1,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,1888.31,461
0.37,1,0.1,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,2359.19,464
0.37,1,0.1,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,2830.07,466
0.37,1,0.1,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,3303.59,467
0.37,1,0.1,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,3768.25,469
0.37,1,0.1,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,4237.33,470
0.37,1,0.1,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,4704.63,471
0.37,1,0.1,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,7041.05,474
0.37,1,0.1,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,9368.48,476
0.37,1,0.1,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,14023.2,478
0.37,1,0.1,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,18642.1,480
0.37,1,0.1,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,23269.8,481
0.37,1,0.1,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,27879.6,482
0.37,1,0.1,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,32534.3,482
0.37,1,0.1,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,37117.1,483
0.37,1,0.1,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,41762.8,483
0.37,1,0.1,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,46318.7,484
0.37,1,0.1,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,57910.4,484
0.37,1,0.1,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,69367.4,485
0.37,1,0.1,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,92326.2,486
0.37,1,0.5,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,305.17,336
0.37,1,0.5,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,347.27,366
0.37,1,0.5,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,393.85,381
0.37,1,0.5,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,442.28,390
0.37,1,0.5,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,490.86,397
0.37,1,0.5,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,736.18,416
0.37,1,0.5,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,980.65,426
0.37,1,0.5,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,1472.13,435
0.37,1,0.5,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,1958.38,441
0.37,1,0.5,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,2447.22,444
0.37,1,0.5,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,2930.76,447
0.37,1,0.5,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,3415.16,449
0.37,1,0.5,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,3895.99,451
0.37,1,0.5,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,4381.24,452
0.37,1,0.5,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,4864.71,453
0.37,1,0.5,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,7268.62,457
0.37,1,0.5,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,9672.42,459
0.37,1,0.5,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,14453.1,462
0.37,1,0.5,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,19215.7,464
0.37,1,0.5,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,23987.2,465
0.37,1,0.5,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,28740.8,466
0.37,1,0.5,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,33476.4,467
0.37,1,0.5,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,38265.8,467
0.37,1,0.5,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,42974.5,468
0.37,1,0.5,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,47754.9,468
0.37,1,0.5,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,59593.8,469
0.37,1,0.5,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,71387.8,470
0.37,1,0.5,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,95020.6,471
0.37,1,1.5,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,1137.82,334
0.37,1,1.5,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,1646.7,368
0.37,1,1.5,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,2168.58,381
0.37,1,1.5,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,2693.7,388
0.37,1,1.5,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,3216.95,393
0.37,1,1.5,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,3737.46,397
0.37,1,1.5,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,4257.91,400
0.37,1,1.5,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,4780.99,402
0.37,1,1.5,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,5300.49,404
0.37,1,1.5,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,7884.37,411
0.37,1,1.5,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,10459.1,415
0.37,1,1.5,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,15608.2,419
0.37,1,1.5,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,20721.4,422
0.37,1,1.5,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,25825.5,424
0.37,1,1.5,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,30947.5,425
0.37,1,1.5,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,36051.5,426
0.37,1,1.5,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,41137.6,427
0.37,1,1.5,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,46205.6,428
0.37,1,1.5,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,51345.5,428
0.37,1,1.5,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,64083,429
0.37,1,1.5,0,5,1.2,1,0,0,0,0,0,0,0,0,0,1000,76775.5,430
0.39,0.6,0.45,0.05,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,56.56,434
0.39,0.6,0.45,0.05,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,79.6,461
0.39,0.6,0.45,0.05,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,128.33,482
0.39,0.6,0.45,0.05,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,178.25,492
0.39,0.6,0.45,0.05,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,228.7,498
0.39,0.6,0.45,0.05,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,279.44,502
0.39,0.6,0.45,0.05,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,329.73,506
0.39,0.6,0.45,0.05,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,380.76,508
0.39,0.6,0.45,0.05,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,431.56,510
0.39,0.6,0.45,0.05,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,482.08,512
0.39,0.6,0.45,0.05,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,736.37,517
0.39,0.6,0.45,0.05,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,988.47,521
0.39,0.6,0.45,0.05,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,1495.54,524
0.39,0.6,0.45,0.05,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,1997.56,527
0.39,0.6,0.45,0.05,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,2503.11,528
0.39,0.6,0.45,0.05,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,3001.68,530
0.39,0.6,0.45,0.05,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,3502.87,531
0.39,0.6,0.45,0.05,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,4009.35,531
0.39,0.6,0.45,0.05,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,4507.91,532
0.39,0.6,0.45,0.05,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,5004.7,533
0.39,0.6,0.45,0.05,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,7515.13,534
0.39,0.6,0.45,0.05,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,9999,536
0.39,0.6,0.45,0.05,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,14993.3,537
0.39,0.6,0.45,0.05,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,19969.8,538
0.39,0.6,0.45,0.05,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,24928.5,539
0.39,0.6,0.45,0.05,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,29922.7,539
0.39,0.6,0.45,0.05,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,34854.7,540
0.39,0.6,0.45,0.05,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,39840,540
0.39,0.6,0.45,0.05,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,44825.4,540
0.39,0.6,0.45,0.05,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,49810.7,540
0.39,0.6,0.45,0.05,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,62162.9,541
0.39,0.6,0.45,0.05,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,74604,541
0.39,0.6,0.45,0.05,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,99308.2,542
0.39,0.6,0.45,0.15,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,57.92,418
0.39,0.6,0.45,0.15,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,80.97,450
0.39,0.6,0.45,0.15,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,129.99,474
0.39,0.6,0.45,0.15,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,180.3,485
0.39,0.6,0.45,0.15,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,230.98,492
0.39,0.6,0.45,0.15,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,282.24,496
0.39,0.6,0.45,0.15,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,333.61,499
0.39,0.6,0.45,0.15,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,384.62,502
0.39,0.6,0.45,0.15,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,435.94,504
0.39,0.6,0.45,0.15,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,487,506
0.39,0.6,0.45,0.15,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,742.69,512
0.39,0.6,0.45,0.15,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,998.71,515
0.39,0.6,0.45,0.15,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,1508.52,519
0.39,0.6,0.45,0.15,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,2014.99,522
0.39,0.6,0.45,0.15,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,2524.99,523
0.39,0.6,0.45,0.15,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,3028.01,525
0.39,0.6,0.45,0.15,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,3533.65,526
0.39,0.6,0.45,0.15,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,4044.58,526
0.39,0.6,0.45,0.15,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,4547.59,527
0.39,0.6,0.45,0.15,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,5048.84,528
0.39,0.6,0.45,0.15,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,7568.24,530
0.39,0.6,0.45,0.15,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,10087.6,531
0.39,0.6,0.45,0.15,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,15126.4,532
0.39,0.6,0.45,0.15,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,20147.4,533
0.39,0.6,0.45,0.15,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,25150.6,534
0.39,0.6,0.45,0.15,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,30136,535
0.39,0.6,0.45,0.15,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,35165.9,535
0.39,0.6,0.45,0.15,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,40195.7,535
0.39,0.6,0.45,0.15,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,45145.6,536
0.39,0.6,0.45,0.15,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,50166.5,536
0.39,0.6,0.45,0.15,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,62718.9,536
0.39,0.6,0.45,0.15,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,75137.8,537
0.39,0.6,0.45,0.5,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,86.95,402
0.39,0.6,0.45,0.5,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,136.43,443
0.39,0.6,0.45,0.5,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,188.22,458
0.39,0.6,0.45,0.5,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,240.47,467
0.39,0.6,0.45,0.5,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,292.99,473
0.39,0.6,0.45,0.5,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,345.82,477
0.39,0.6,0.45,0.5,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,398.77,480
0.39,0.6,0.45,0.5,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,451.3,483
0.39,0.6,0.45,0.5,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,504.21,485
0.39,0.6,0.45,0.5,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,767.95,492
0.39,0.6,0.45,0.5,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,1031.15,496
0.39,0.6,0.45,0.5,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,1555.26,501
0.39,0.6,0.45,0.5,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,2077.74,504
0.39,0.6,0.45,0.5,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,2599.39,506
0.39,0.6,0.45,0.5,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,3122.8,507
0.39,0.6,0.45,0.5,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,3644.46,508
0.39,0.6,0.45,0.5,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,4164.37,509
0.39,0.6,0.45,0.5,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,4682.51,510
0.39,0.6,0.45,0.5,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,5198.89,511
0.39,0.6,0.45,0.5,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,7793.96,513
0.39,0.6,0.45,0.5,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,10389,514
0.39,0.6,0.45,0.5,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,15552.5,516
0.39,0.6,0.45,0.5,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,20716,517
0.39,0.6,0.45,0.5,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,25861.6,518
0.39,0.6,0.45,0.5,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,31042.8,518
0.39,0.6,0.45,0.5,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,36161.7,519
0.39,0.6,0.45,0.5,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,41334,519
0.39,0.6,0.45,0.5,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,46426.3,520
0.39,0.6,0.45,0.5,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,51589.7,520
0.39,0.6,0.45,0.5,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,64498.2,520
0.39,0.6,0.45,0.5,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,77273.2,521
0.39,0.6,0.45,1.8,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,434.64,317
0.39,0.6,0.45,1.8,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,482.38,350
0.39,0.6,0.45,1.8,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,536.88,366
0.39,0.6,0.45,1.8,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,593.58,376
0.39,0.6,0.45,1.8,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,882.89,401
0.39,0.6,0.45,1.8,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,1174.56,412
0.39,0.6,0.45,1.8,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,1757.78,423
0.39,0.6,0.45,1.8,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,2339.2,429
0.39,0.6,0.45,1.8,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,2918.84,433
0.39,0.6,0.45,1.8,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,3496.69,436
0.39,0.6,0.45,1.8,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,4075.4,438
0.39,0.6,0.45,1.8,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,4650.57,440
0.39,0.6,0.45,1.8,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,5230.13,441
0.39,0.6,0.45,1.8,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,5799.1,443
0.39,0.6,0.45,1.8,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,8670.29,447
0.39,0.6,0.45,1.8,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,11541.4,449
0.39,0.6,0.45,1.8,1.45,0.5,0.7,0,0,0,0,0,0,0,0.018,0.003,1100,17230.3,453
